ID1,ID2,Weight
8,1047,2
8,1048,2
8,1185,8
8,1390,2
8,1391,2
8,1392,1
8,1393,1
8,3269,2
8,3270,2
8,3271,1
8,3907,1
8,3934,1
8,6600,1
8,10110,2
8,10111,1
8,10112,4
8,10113,3
8,10114,1
8,10115,1
8,10116,1
8,10117,1
8,10118,1
8,10119,2
8,10120,1
8,10121,2
8,10122,2
8,10123,2
8,10124,2
8,10125,2
8,10126,2
8,10127,1
8,10195,2
8,10196,2
8,10197,1
8,10198,1
8,10199,1
8,22209,1
8,22210,1
8,22211,1
8,22212,1
9,10,5
9,172,1
9,295,1
9,328,3
9,376,3
9,505,1
9,642,1
9,742,4
9,1029,4
9,1049,2
9,1050,1
9,1051,1
9,1052,1
9,1053,1
9,1054,1
9,1055,1
9,1056,1
9,1074,5
9,1097,4
9,1116,6
9,1118,3
9,1119,3
9,1217,16
9,1246,11
9,1257,7
9,1258,3
9,2925,4
9,2926,1
9,2927,2
9,2928,4
9,2929,3
9,2930,1
9,2931,2
9,2932,3
9,2933,2
9,2934,8
9,2935,1
9,2936,2
9,2937,1
9,2938,1
9,2939,1
9,3102,5
9,3103,2
9,3104,2
9,3105,2
9,4948,3
9,4949,5
9,4950,5
9,4951,3
9,4952,1
9,4953,2
9,5515,2
9,5516,1
9,5517,2
9,10128,1
9,10129,1
9,10130,1
9,10131,1
9,10132,1
9,10133,1
9,10134,2
9,10135,2
9,10136,1
9,10137,1
9,10138,1
9,10139,1
9,10140,1
9,10141,1
9,10142,1
9,10143,1
9,10144,2
9,10145,1
9,10146,1
9,10147,1
9,10148,1
9,10149,1
9,11360,4
9,11361,3
9,11362,2
9,12826,1
9,13229,1
9,21010,2
9,21011,3
9,21012,1
9,21013,1
9,21014,1
9,21015,1
9,21016,1
9,21017,1
9,21018,1
9,21019,1
9,21020,1
9,21021,1
9,21022,1
10,9,4
10,41,2
10,42,2
10,60,2
10,69,2
10,91,2
10,204,1
10,230,3
10,236,1
10,260,3
10,268,4
10,271,1
10,283,1
10,285,1
10,303,3
10,337,1
10,352,2
10,376,3
10,440,2
10,556,2
10,957,1
10,1057,2
10,1114,3
10,1136,3
10,1137,4
10,1138,4
10,1424,2
10,1425,1
10,1426,1
10,1427,1
10,1428,1
10,1429,1
10,1642,2
10,2021,2
10,2022,1
10,4414,1
10,4415,1
10,4416,1
10,4417,1
10,4418,1
10,10008,2
10,10009,2
10,10150,1
10,10151,1
10,10152,2
10,10153,1
10,10154,1
10,10155,1
10,10156,2
10,10157,1
10,10158,1
10,10159,1
10,10216,1
10,10217,1
10,10218,2
10,10219,1
10,10220,2
10,10221,2
10,10223,1
10,10224,1
10,10225,1
10,12371,1
10,21349,1
10,21350,1
10,21351,1
10,21352,1
10,21353,1
10,21354,1
10,21355,3
11,1058,2
11,1059,2
11,1060,1
11,1061,1
11,1062,1
11,3303,2
11,3304,1
11,10160,3
11,10161,2
11,10162,1
11,10163,2
11,10164,2
11,10165,2
11,10166,2
11,10167,2
11,10168,1
11,10169,1
11,10170,1
11,10171,2
11,10172,1
11,10173,3
11,11615,1
11,11616,1
11,11617,1
11,11618,1
11,11619,1
12,94,1
12,282,11
12,407,3
12,692,2
12,1063,2
12,1255,4
12,1404,3
12,3211,1
12,3212,1
12,3213,1
12,3214,1
12,3787,2
12,10174,2
12,10175,1
12,10176,1
12,10177,1
12,10178,2
12,10179,2
12,10180,2
12,10181,1
12,10182,1
12,10183,1
12,10184,1
12,10185,1
12,10186,2
12,11557,1
12,26145,1
12,26146,1
13,16,2
13,88,7
13,118,2
13,133,4
13,149,3
13,263,10
13,264,2
13,278,3
13,295,5
13,299,2
13,308,3
13,309,1
13,476,2
13,689,1
13,932,1
13,1064,2
13,1065,1
13,1099,1
13,1205,3
13,2391,2
13,2392,2
13,2393,1
13,2395,1
13,10187,3
13,10188,3
13,10189,3
13,10190,2
13,10191,2
13,10192,2
13,10193,3
13,10194,3
13,10195,2
13,10196,2
13,10197,2
13,10198,3
13,10199,3
13,10200,2
13,10201,2
13,10202,3
13,10203,1
13,10204,3
13,10205,2
13,10206,1
13,10207,1
13,10208,3
13,10209,2
13,10210,2
13,10211,1
13,10212,1
13,10213,1
13,10214,1
13,10215,2
13,10216,3
13,10217,2
13,10218,2
13,10963,1
13,10964,1
13,10965,1
13,10966,1
13,10967,1
13,10968,1
13,13924,1
13,13925,1
13,13926,1
13,13927,1
13,13928,2
13,13929,1
14,288,2
14,363,2
14,394,2
14,460,2
14,878,3
14,1066,2
14,1067,1
14,1068,2
14,1069,2
14,1070,2
14,1071,1
14,1072,1
14,1073,1
14,1074,1
14,2806,3
14,2807,2
14,2808,4
14,2809,1
14,2810,1
14,4925,1
14,10219,2
14,10220,2
14,10221,1
14,10222,1
14,10223,1
14,10224,1
14,10225,1
14,10226,1
14,10227,1
14,10228,1
14,10229,1
14,10230,1
14,10231,1
14,10232,1
14,10233,1
14,10234,1
14,10235,1
14,11298,2
14,11299,2
15,16,2
15,21,2
15,26,2
15,133,2
15,1864,3
15,1865,3
15,1866,2
15,1867,2
15,1868,2
15,1869,2
15,1870,2
15,1871,2
15,1872,4
15,4481,3
15,4482,3
15,5372,1
15,5373,1
15,6050,1
15,6235,2
15,10236,2
15,10237,1
15,10238,1
15,10239,1
15,10240,1
15,10241,1
15,10242,2
15,10243,1
15,10244,1
15,10245,1
15,10246,2
15,10247,1
15,10248,1
15,10249,1
15,10250,1
15,10251,1
15,10252,2
15,12886,3
15,12887,1
15,12888,2
15,12889,1
15,12890,1
15,12891,1
15,12892,1
15,12893,1
15,12894,3
15,12895,2
15,12896,3
15,12897,1
15,12898,1
15,12899,2
16,7,2
16,15,2
16,17,2
16,18,2
16,21,15
16,26,2
16,42,2
16,63,1
16,112,3
16,135,2
16,161,1
16,202,2
16,206,2
16,266,2
16,270,2
16,283,1
16,285,2
16,287,3
16,306,3
16,311,1
16,493,2
16,539,2
16,618,1
16,876,2
16,901,2
16,974,2
16,976,2
16,986,2
16,1070,1
16,1075,2
16,1076,2
16,1077,1
16,2508,2
16,2509,4
16,2510,4
16,2992,2
16,2993,2
16,2994,3
16,2995,2
16,4201,1
16,4202,2
16,4203,1
16,4970,1
16,4971,2
16,4972,2
16,6578,3
16,10016,1
16,10253,1
16,10254,1
16,10255,1
16,10256,1
16,10257,1
16,10258,2
16,10259,1
16,10260,1
16,10261,2
16,10262,1
16,10263,1
16,10264,1
16,10265,1
16,10266,2
16,10267,1
16,10268,1
16,10269,1
16,10270,1
16,10271,1
16,10272,1
16,11381,1
16,11383,2
16,11384,1
16,11385,3
16,11386,2
16,11387,3
16,16831,1
16,16832,1
16,16833,2
16,16834,1
16,16835,1
16,16836,1
16,16837,1
16,16838,1
16,16839,1
16,16840,1
16,16841,3
17,3,3
17,11,5
17,16,2
17,64,8
17,167,2
17,259,2
17,537,2
17,1078,2
17,1079,1
17,1080,2
17,1081,1
17,1082,2
17,1083,2
17,1781,2
17,2620,2
17,2621,2
17,2622,2
17,2623,2
17,2624,2
17,2625,2
17,2626,2
17,2627,2
17,2628,2
17,2629,2
17,2630,2
17,2631,2
17,2632,2
17,2639,1
17,2640,1
17,2641,1
17,2642,9
17,2643,2
17,2644,2
17,2645,2
